diff_n_comp,res,z
5,0.9187708995820473,['15351']
5,0.9184696003222905,['15352']
5,0.9386685159417631,['15353']
4,0.9369192692745938,['15354']
5,0.9334004631175065,['15355']
5,0.3342338743189803,['15400']
5,0.3686940516063597,['15401']
5,0.35636068007543925,['15402']
5,0.390463248902046,['15403']
4,0.36958780218150256,['15404']
5,0.39683864375256855,['15405']
5,0.6320485645942454,['15410']
5,0.9043035446176455,['15411']
5,0.888255576566059,['15412']
5,0.9363680969144136,['15413']
4,0.9305386052436009,['15414']
5,0.9359356759721741,['15415']
5,0.5474198630916339,['15420']
5,0.8909119505420977,['15421']
5,0.8645383414220276,['15422']
5,0.9324086406975394,['15423']
4,0.921681552212899,['15424']
5,0.936397423941501,['15425']
4,0.7415724037131881,['15430']
4,0.9473081647208417,['15431']
4,0.9404165275144643,['15432']
4,0.9609159304419835,['15433']
3,0.9589412389516991,['15434']
4,0.9606464253520687,['15435']
5,0.6744055463369837,['15440']
5,0.9426029940213477,['15441']
5,0.9319514083850517,['15442']
5,0.9598033862530801,['15443']
4,0.9565558748363245,['15444']
5,0.9615438230529634,['15445']
5,0.8086759315949791,['15450']
5,0.9400474351870526,['15451']
5,0.9399540778313665,['15452']
5,0.9561396489394609,['15453']
4,0.9558786357211351,['15454']
5,0.9517907610502325,['15455']
4,0.3087144835650671,['15500']
4,0.3193323679479962,['15501']
4,0.31808988643508657,['15502']
4,0.3338478254510994,['15503']
3,0.3291399191206422,['15504']
4,0.3477829740805393,['15505']
4,0.5194891014900768,['15510']
4,0.8151487293929165,['15511']
4,0.8012618442252692,['15512']
4,0.8647097978587371,['15513']
3,0.8575578607526241,['15514']
4,0.8575412259868463,['15515']
4,0.48026672511217694,['15520']
4,0.8242228349261989,['15521']
4,0.7980452380335036,['15522']
4,0.8737089868097087,['15523']
3,0.862429791047571,['15524']
4,0.8757324285609084,['15525']
3,0.6400429822684767,['15530']
3,0.8851169355020195,['15531']
3,0.8783401366476166,['15532']
3,0.9061883027397823,['15533']
2,0.9039499739297745,['15534']
3,0.9028441758924624,['15535']
4,0.6004669820424868,['15540']
4,0.889005098096856,['15541']
4,0.877411269340823,['15542']
4,0.9098628070097616,['15543']
3,0.9059823298291689,['15544']
4,0.910333137279006,['15545']
4,0.6321220024050951,['15550']
4,0.8600585381889091,['15551']
4,0.8572436408897277,['15552']
4,0.8891360220506135,['15553']
3,0.8881927664594214,['15554']
4,0.8817876829375552,['15555']
5,0.0029017141146771685,['20000']
5,0.004405589862114592,['20001']
5,0.003034539823394554,['20002']
5,0.006909537055037095,['20003']
4,0.005037544050169577,['20004']
5,0.004028989834122448,['20005']
5,0.005895342977518649,['20010']
5,0.017042753584743955,['20011']
5,0.01712656203600256,['20012']
5,0.020005075845305954,['20013']
4,0.02036000960124127,['20014']
5,0.021764753949441825,['20015']
5,0.007900667080982414,['20020']
5,0.016877610358919957,['20021']
5,0.014709960331678403,['20022']
5,0.023671990117925985,['20023']
4,0.016196993459804295,['20024']
5,0.022443889582940423,['20025']
4,0.009180602285985509,['20030']
4,0.022917274844586777,['20031']
4,0.022134036725504885,['20032']
4,0.02877760148853001,['20033']
3,0.028488190203382432,['20034']
4,0.023852614620745134,['20035']
5,0.00816176938982523,['20040']
5,0.028265475155039063,['20041']
5,0.026094264674488277,['20042']
5,0.02052346779963977,['20043']
4,0.0250611425697398,['20044']
5,0.028127336792961453,['20045']
5,0.010129939662643863,['20050']
5,0.021464682569124555,['20051']
5,0.017129182182529807,['20052']
5,0.02269728449672776,['20053']
4,0.03223385516579438,['20054']
5,0.026742938175796975,['20055']
5,0.018481579575991402,['20100']
5,0.02902259954166794,['20101']
5,0.028260873674815813,['20102']
5,0.03833222259310959,['20103']
4,0.032816275227001486,['20104']
5,0.03343728046132375,['20105']
5,0.05230447342675948,['20110']
5,0.16905660274083248,['20111']
5,0.1480964301129954,['20112']
5,0.23831252205787534,['20113']
4,0.22159566770164926,['20114']
5,0.225942857401724,['20115']
5,0.03872335265157114,['20120']
5,0.15679988111070264,['20121']
5,0.12857580411707062,['20122']
5,0.21980828159556784,['20123']
4,0.20808806864464038,['20124']
5,0.23390078430699032,['20125']
4,0.08042786634903505,['20130']
4,0.2681096261773027,['20131']
4,0.24863966983735813,['20132']
4,0.3240509152912083,['20133']
3,0.31494426022274086,['20134']
4,0.3210713476635983,['20135']
5,0.062195639104052035,['20140']
5,0.25069239712926794,['20141']
5,0.21872642192768219,['20142']
5,0.322900075028789,['20143']
4,0.297948278850462,['20144']
5,0.33523949879119036,['20145']
5,0.10202753684309471,['20150']
5,0.24008573165076458,['20151']
5,0.24676619699719174,['20152']
5,0.29417813425676376,['20153']
4,0.2943187957508404,['20154']
5,0.29361911792057027,['20155']
5,0.01693715347704248,['20200']
5,0.024434791255898196,['20201']
5,0.023404699843619713,['20202']
5,0.027833807122541188,['20203']
4,0.027667942981044934,['20204']
5,0.029862572392359534,['20205']
5,0.04455186147927986,['20210']
5,0.14736681800941068,['20211']
5,0.1244708882333604,['20212']
5,0.19978384198397584,['20213']
4,0.1947103079762331,['20214']
5,0.208535149262247,['20215']
5,0.03135834273595995,['20220']
5,0.12123598609093278,['20221']
5,0.10791571323964162,['20222']
5,0.1929680122809628,['20223']
4,0.17019310281020056,['20224']
5,0.20555861694744113,['20225']
4,0.062414666102150865,['20230']
4,0.24425317591491733,['20231']
4,0.2126636881961175,['20232']
4,0.30746851370584666,['20233']
3,0.3005353181289116,['20234']
4,0.30554979986868375,['20235']
5,0.05033481223682152,['20240']
5,0.2072895243390181,['20241']
5,0.18078394608851017,['20242']
5,0.28690997578790045,['20243']
4,0.26693878098537616,['20244']
5,0.2995687846210201,['20245']
5,0.09849543628670035,['20250']
5,0.2359683599147255,['20251']
5,0.23438976640240197,['20252']
5,0.29262485168948094,['20253']
4,0.2957728643669646,['20254']
5,0.2850022090716252,['20255']
5,0.04480640828882986,['20300']
5,0.06505755689041703,['20301']
5,0.057719925838356334,['20302']
5,0.0688950573684545,['20303']
4,0.0677699443257514,['20304']
5,0.06586561516205741,['20305']
5,0.11374165256236131,['20310']
5,0.33258542003956076,['20311']
5,0.3021722603973267,['20312']
5,0.43676550301940686,['20313']
4,0.4140440904129266,['20314']
5,0.4336414518102486,['20315']
5,0.08704850613270869,['20320']
5,0.30965041028655976,['20321']
5,0.26244517799885114,['20322']
5,0.4278262322661411,['20323']
4,0.3828989971467441,['20324']
5,0.4342877517491398,['20325']
4,0.16186727136053736,['20330']
4,0.49182195505103976,['20331']
4,0.46392736490092734,['20332']
4,0.5672457229221649,['20333']
3,0.5473380158483511,['20334']
4,0.5643192640084685,['20335']
5,0.13010564767322771,['20340']
5,0.46498532334594317,['20341']
5,0.4161113857864283,['20342']
5,0.5570197251515728,['20343']
4,0.5302326588702255,['20344']
5,0.5687051386000689,['20345']
5,0.19632153771562588,['20350']
5,0.4631334585992915,['20351']
5,0.4532808117284006,['20352']
5,0.5344942214650382,['20353']
4,0.5368741801308368,['20354']
5,0.5185381608355345,['20355']
5,0.03410891740077122,['20400']
5,0.048503379897026445,['20401']
5,0.047400849203428,['20402']
5,0.054478131339271735,['20403']
4,0.05477709093180612,['20404']
5,0.06005651378895726,['20405']
5,0.08974138560101534,['20410']
5,0.2907370218972389,['20411']
5,0.2538797974212251,['20412']
5,0.3939387963036617,['20413']
4,0.36430689774698494,['20414']
5,0.40458516581075143,['20415']
5,0.06725566406036605,['20420']
5,0.2593739711544351,['20421']
5,0.1998760252726073,['20422']
5,0.3541810434697945,['20423']
4,0.3108958206653948,['20424']
5,0.38980176077004525,['20425']
4,0.13693665205983127,['20430']
4,0.44983171633262875,['20431']
4,0.41133368170320794,['20432']
4,0.5380450691651704,['20433']
3,0.5149800574968678,['20434']
4,0.5410470880365021,['20435']
5,0.1091485818722891,['20440']
5,0.40273666797007335,['20441']
5,0.348211792808517,['20442']
5,0.5157995743706699,['20443']
4,0.4845843754483334,['20444']
5,0.5330308653379705,['20445']
5,0.17395732760091323,['20450']
5,0.4432523499998089,['20451']
5,0.4403332929241685,['20452']
5,0.5274013841175672,['20453']
4,0.5193652591123623,['20454']
5,0.50940458130445,['20455']
4,0.05738053748765457,['20500']
4,0.07308875710591166,['20501']
4,0.06878309311255495,['20502']
4,0.08091225103608715,['20503']
3,0.07225420135997485,['20504']
4,0.08544098238574004,['20505']
4,0.12773451635504002,['20510']
4,0.32179724179949937,['20511']
4,0.30740338034495623,['20512']
4,0.39937782978407366,['20513']
3,0.3921735678026339,['20514']
4,0.39180676963765143,['20515']
4,0.10671010396603856,['20520']
4,0.3293667993468714,['20521']
4,0.30474494156367027,['20522']
4,0.425193865956899,['20523']
3,0.4012928205026808,['20524']
4,0.4197526564201543,['20525']
3,0.173930394459949,['20530']
3,0.45082009515846005,['20531']
3,0.4295647097766889,['20532']
3,0.4912962773719223,['20533']
2,0.491458499685285,['20534']
3,0.48840868954857525,['20535']
4,0.1622681812239015,['20540']
4,0.45530940272792086,['20541']
4,0.4257734521261585,['20542']
4,0.5090810453730567,['20543']
3,0.493073685638971,['20544']
4,0.5090989217451612,['20545']
4,0.17071859080819218,['20550']
4,0.3983930250524987,['20551']
4,0.39020893585939076,['20552']
4,0.4600690667056717,['20553']
3,0.45245415760667457,['20554']
4,0.43736042679050996,['20555']
5,0.016097880785794282,['21000']
5,0.008579770110821986,['21001']
5,0.009083432918016878,['21002']
5,0.017104638173251713,['21003']
4,0.016146534915140717,['21004']
5,0.014393497570505108,['21005']
5,0.02496851379584785,['21010']
5,0.04186077827849968,['21011']
5,0.030367934885747815,['21012']
5,0.04874045115745971,['21013']
4,0.04168221482002577,['21014']
5,0.052015851075842987,['21015']
5,0.018946278543864083,['21020']
5,0.04236492710183194,['21021']
5,0.04577142823208078,['21022']
5,0.04340302177137785,['21023']
4,0.05152560160782143,['21024']
5,0.03815629587611522,['21025']
4,0.028213925749362566,['21030']
4,0.0530266250182596,['21031']
4,0.044792114593739656,['21032']
4,0.056300400558658516,['21033']
3,0.05080194028519648,['21034']
4,0.044597017362388996,['21035']
5,0.023056344683352166,['21040']
5,0.03739652580994243,['21041']
5,0.036596417784857754,['21042']
5,0.05607123996528778,['21043']
4,0.05690035049946869,['21044']
5,0.06217427980495603,['21045']
5,0.027030260672637498,['21050']
5,0.0369555763219327,['21051']
5,0.039983623675353325,['21052']
5,0.056986409979727995,['21053']
4,0.052028157451351364,['21054']
5,0.04746217560079311,['21055']
5,0.09798047933942294,['21100']
5,0.12428968900927417,['21101']
5,0.11889357553970868,['21102']
5,0.1306823283320168,['21103']
4,0.12752795278714396,['21104']
5,0.14166497207429102,['21105']
5,0.2620340832852389,['21110']
5,0.6151542799679577,['21111']
5,0.585600025130994,['21112']
5,0.704025705023472,['21113']
4,0.6902059723387709,['21114']
5,0.7010910383681167,['21115']
5,0.2063442365123285,['21120']
5,0.5945207937001226,['21121']
5,0.5425452713114481,['21122']
5,0.7027800180051076,['21123']
4,0.6756638645886663,['21124']
5,0.7148651801514934,['21125']
4,0.3618735556570264,['21130']
4,0.7472264042717152,['21131']
4,0.7282528816541873,['21132']
4,0.796433681453011,['21133']
3,0.789156564074391,['21134']
4,0.7928833936725923,['21135']
5,0.30030253916363175,['21140']
5,0.7369447222494809,['21141']
5,0.7046666589266513,['21142']
5,0.7974754276394915,['21143']
4,0.7818521986051334,['21144']
5,0.8025372711055461,['21145']
5,0.40499428852552866,['21150']
5,0.7173682096808554,['21151']
5,0.7148512673577648,['21152']
5,0.7701015200859436,['21153']
4,0.7693027928043948,['21154']
5,0.7573660882160345,['21155']
5,0.07931869182139605,['21200']
5,0.10509781997750876,['21201']
5,0.1031451774469403,['21202']
5,0.11750883374604099,['21203']
4,0.1165012514924086,['21204']
5,0.12160075959188636,['21205']
5,0.23182048085993648,['21210']
5,0.611154535603694,['21211']
5,0.5693344322026778,['21212']
5,0.7192919978444549,['21213']
4,0.6996959928027384,['21214']
5,0.7191971801108489,['21215']
5,0.16837444556434902,['21220']
5,0.563177947655893,['21221']
5,0.49915146038260005,['21222']
5,0.694685881493899,['21223']
4,0.6567855673759437,['21224']
5,0.7144156004593144,['21225']
4,0.3305500492217805,['21230']
4,0.7624485005962851,['21231']
4,0.7334380150326042,['21232']
4,0.8218436405653193,['21233']
3,0.8107450592775204,['21234']
4,0.8206442371647661,['21235']
5,0.25773544942755755,['21240']
5,0.7365341241234312,['21241']
5,0.6867458728854646,['21242']
5,0.8119940663322088,['21243']
4,0.7902267914157669,['21244']
5,0.8196759478115475,['21245']
5,0.43735801002529906,['21250']
5,0.7519259971541727,['21251']
5,0.7448417612712078,['21252']
5,0.8052431369940446,['21253']
4,0.802231224547018,['21254']
5,0.7930933702608695,['21255']
5,0.22679621415314977,['21300']
5,0.2562516041705495,['21301']
5,0.2474604596684444,['21302']
5,0.2642788889974454,['21303']
4,0.24980652805288223,['21304']
5,0.28808116243597676,['21305']
5,0.48000793330838265,['21310']
5,0.8192699126569201,['21311']
5,0.7959116322755828,['21312']
5,0.8727931542042061,['21313']
4,0.8613134408539527,['21314']
5,0.8680772121893578,['21315']
5,0.39517820769008816,['21320']
5,0.8068624353214224,['21321']
5,0.7691883462686426,['21322']
5,0.8704734729585704,['21323']
4,0.8515409486046436,['21324']
5,0.8753183618243802,['21325']
4,0.6048838149108284,['21330']
4,0.8915271802771428,['21331']
4,0.8830319282207728,['21332']
4,0.9170565700769899,['21333']
3,0.9133791344184342,['21334']
4,0.9155899449519082,['21335']
5,0.529791889739789,['21340']
5,0.888170169577272,['21341']
5,0.8699865541687508,['21342']
5,0.9174491915781039,['21343']
4,0.9098263668382712,['21344']
5,0.9184691905346323,['21345']
5,0.6567182977037515,['21350']
5,0.8776084066831635,['21351']
5,0.8753322137623065,['21352']
5,0.9039991401228837,['21353']
4,0.9045391588328006,['21354']
5,0.8966121912339565,['21355']
5,0.18099949042357902,['21400']
5,0.22814917896986833,['21401']
5,0.20227440834388266,['21402']
5,0.22702267517614277,['21403']
4,0.210655696681121,['21404']
5,0.23668531452957012,['21405']
5,0.43949931277644444,['21410']
5,0.8183539682270901,['21411']
5,0.7898362449217635,['21412']
5,0.8770685808533641,['21413']
4,0.8668928012005956,['21414']
5,0.8775910822445503,['21415']
5,0.3497494647428134,['21420']
5,0.7855169977348034,['21421']
5,0.7372557982880181,['21422']
5,0.8661435490791807,['21423']
4,0.8416519281926897,['21424']
5,0.8746499560912716,['21425']
4,0.5749517973821255,['21430']
4,0.8994686974822073,['21431']
4,0.8861893217281035,['21432']
4,0.9279252410659554,['21433']
3,0.9227241874865187,['21434']
4,0.9272091555146571,['21435']
5,0.4736903164947951,['21440']
5,0.8866375394284198,['21441']
5,0.8622996792869835,['21442']
5,0.9236498967491695,['21443']
4,0.9127454721594941,['21444']
5,0.9280479494622066,['21445']
5,0.6741815217652688,['21450']
5,0.8939532357710562,['21451']
5,0.8917493185400299,['21452']
5,0.9192316920271635,['21453']
4,0.9186698256499533,['21454']
5,0.9139097573497964,['21455']
4,0.23452186779601272,['21500']
4,0.24835367506328232,['21501']
4,0.252919482234597,['21502']
4,0.26775390972560137,['21503']
3,0.2541708837347215,['21504']
4,0.2768607001994552,['21505']
4,0.4276963352918722,['21510']
4,0.7530935148939574,['21511']
4,0.7358740908152193,['21512']
4,0.8140937163543489,['21513']
3,0.8071245788239682,['21514']
4,0.8054053836290973,['21515']
4,0.3859637362271341,['21520']
4,0.7625850594537892,['21521']
4,0.7291988247306588,['21522']
4,0.8264219330551821,['21523']
3,0.8110055553403998,['21524']
4,0.82783271983487,['21525']
3,0.5563371538414748,['21530']
3,0.8387768071777475,['21531']
3,0.8320710873244008,['21532']
3,0.8685212796605513,['21533']
2,0.8662890962830131,['21534']
3,0.8651047819667337,['21535']
4,0.5122630948837394,['21540']
4,0.8452903166483454,['21541']
4,0.8316741779037916,['21542']
4,0.8750302632080288,['21543']
3,0.8687095990252913,['21544']
4,0.8749531818743805,['21545']
4,0.543132902336416,['21550']
4,0.8069910580236215,['21551']
4,0.80779594261304,['21552']
4,0.8461365007439534,['21553']
3,0.8461149668388619,['21554']
4,0.836890437673031,['21555']
5,0.012074429708521156,['22000']
5,0.011926435188818996,['22001']
5,0.010937358034271124,['22002']
5,0.01603095578327848,['22003']
4,0.013641322220034485,['22004']
5,0.015150229721052018,['22005']
5,0.026752609779993528,['22010']
5,0.03567148972719229,['22011']
5,0.03441097799391457,['22012']
5,0.05471393492031215,['22013']
4,0.046484078475991994,['22014']
5,0.035948802953803614,['22015']
5,0.019342405081191623,['22020']
5,0.02787317681174632,['22021']
5,0.03218385237441777,['22022']
5,0.044352534525539826,['22023']
4,0.040463228671613914,['22024']
5,0.04074679576689444,['22025']
4,0.029949853469667696,['22030']
4,0.03588641426705118,['22031']
4,0.041276114252126336,['22032']
4,0.04723957211431415,['22033']
3,0.04720348202853556,['22034']
4,0.04272339471829786,['22035']
5,0.020894547753162334,['22040']
5,0.04673402934974229,['22041']
5,0.04857682491968396,['22042']
5,0.04821464955953193,['22043']
4,0.057110589626671635,['22044']
5,0.05100308649919619,['22045']
5,0.02845309060233438,['22050']
5,0.04924801181269781,['22051']
5,0.05360171219190228,['22052']
5,0.050096494676201905,['22053']
4,0.05593958640137891,['22054']
5,0.044757283730025556,['22055']
5,0.08928686306206013,['22100']
5,0.11772043865269552,['22101']
5,0.09487515596604991,['22102']
5,0.11254073447248646,['22103']
4,0.1143305604651008,['22104']
5,0.12171943236100367,['22105']
5,0.22415666226266467,['22110']
5,0.5748820314571206,['22111']
5,0.5355537193588422,['22112']
5,0.6730225471784987,['22113']
4,0.653651707974801,['22114']
5,0.6709084761109193,['22115']
5,0.17420280029981866,['22120']
