z,t,k,N1,N2,utl1,utl2
['53445'],3,100,10000,5000,1.0419246051423328,2.0
['53450'],3,100,10000,5000,1.0953096293495177,2.0
['53451'],3,100,10000,5000,1.033734730514054,2.0
['53452'],3,100,10000,5000,1.0351502910081245,2.0
['53453'],3,100,10000,5000,1.0355550401041589,2.0
['53454'],3,100,10000,5000,1.0352997690000463,3.0
['53455'],3,100,10000,5000,1.0352277312045515,2.0
['53500'],3,100,10000,5000,1.576155463417228,3.0
['53501'],3,100,10000,5000,1.5181999409684612,3.0
['53502'],3,100,10000,5000,1.53219854219208,3.0
['53503'],3,100,10000,5000,1.499171811730742,3.0
['53504'],3,100,10000,5000,1.5129362829174486,4.0
['53505'],3,100,10000,5000,1.4773445990311869,3.0
['53510'],3,100,10000,5000,1.2107115280902958,3.0
['53511'],3,100,10000,5000,1.0266375993183547,3.0
['53512'],3,100,10000,5000,1.0274547884235778,3.0
['53513'],3,100,10000,5000,1.0092162018241426,3.0
['53514'],3,100,10000,5000,1.0102320966291645,4.0
['53515'],3,100,10000,5000,1.0120049161342133,3.0
['53520'],3,100,10000,5000,1.2529183277088891,3.0
['53521'],3,100,10000,5000,1.0203272673541248,3.0
['53522'],3,100,10000,5000,1.03463773638463,3.0
['53523'],3,100,10000,5000,1.0074700175036526,3.0
['53524'],3,100,10000,5000,1.0089571503135744,4.0
['53525'],3,100,10000,5000,1.0079736630949572,3.0
['53530'],3,100,10000,5000,1.125047019741493,4.0
['53531'],3,100,10000,5000,1.004210639673063,4.0
['53532'],3,100,10000,5000,1.0052007293308247,4.0
['53533'],3,100,10000,5000,1.0012223842111438,4.0
['53534'],3,100,10000,5000,1.0009605617625548,5.0
['53535'],3,100,10000,5000,1.0017258211680828,4.0
['53540'],3,100,10000,5000,1.155641966053492,3.0
['53541'],3,100,10000,5000,1.003225136481051,3.0
['53542'],3,100,10000,5000,1.0051894949243703,3.0
['53543'],3,100,10000,5000,1.0008376249627386,3.0
['53544'],3,100,10000,5000,1.0009712390191374,4.0
['53545'],3,100,10000,5000,1.0012021371292674,3.0
['53550'],3,100,10000,5000,1.13742882219384,3.0
['53551'],3,100,10000,5000,1.0110914305816552,3.0
['53552'],3,100,10000,5000,1.0115487224897313,3.0
['53553'],3,100,10000,5000,1.004226655131443,3.0
['53554'],3,100,10000,5000,1.003871994080416,4.0
['53555'],3,100,10000,5000,1.0067188227316985,3.0
['54000'],3,100,10000,5000,11.92671173403083,1.0
['54001'],3,100,10000,5000,11.616864894194233,1.0
['54002'],3,100,10000,5000,11.717517369750556,1.0
['54003'],3,100,10000,5000,11.662413382240127,1.0
['54004'],3,100,10000,5000,11.596513982657962,2.0
['54005'],3,100,10000,5000,11.474294585649229,1.0
['54010'],3,100,10000,5000,10.555298487818051,1.0
['54011'],3,100,10000,5000,9.822191837633618,1.0
['54012'],3,100,10000,5000,9.858938654630098,1.0
['54013'],3,100,10000,5000,9.181686013677567,1.0
['54014'],3,100,10000,5000,9.44962717586043,2.0
['54015'],3,100,10000,5000,9.412007323341463,1.0
['54020'],3,100,10000,5000,11.13902170814089,1.0
['54021'],3,100,10000,5000,9.61869233717149,1.0
['54022'],3,100,10000,5000,10.198960917141097,1.0
['54023'],3,100,10000,5000,9.639467060293589,1.0
['54024'],3,100,10000,5000,9.682608855206354,2.0
['54025'],3,100,10000,5000,9.554244342366545,1.0
['54030'],3,100,10000,5000,10.403493305407274,2.0
['54031'],3,100,10000,5000,9.3359793641979,2.0
['54032'],3,100,10000,5000,9.38460376815207,2.0
['54033'],3,100,10000,5000,9.017126806727106,2.0
['54034'],3,100,10000,5000,9.033962340528907,3.0
['54035'],3,100,10000,5000,9.010324657245455,2.0
['54040'],3,100,10000,5000,10.826042160021968,1.0
['54041'],3,100,10000,5000,9.488281509783937,1.0
['54042'],3,100,10000,5000,9.652265303897297,1.0
['54043'],3,100,10000,5000,9.08396004070958,1.0
['54044'],3,100,10000,5000,9.225790340580277,2.0
['54045'],3,100,10000,5000,8.996649390166906,1.0
['54050'],3,100,10000,5000,10.127085879058908,1.0
['54051'],3,100,10000,5000,9.218443572084567,1.0
['54052'],3,100,10000,5000,9.177631426269354,1.0
['54053'],3,100,10000,5000,8.93941301876217,1.0
['54054'],3,100,10000,5000,9.089232269104759,2.0
['54055'],3,100,10000,5000,9.213841973340442,1.0
['54100'],3,100,10000,5000,1.9748394521704853,1.0
['54101'],3,100,10000,5000,1.8651826966135876,1.0
['54102'],3,100,10000,5000,1.8894529730375813,1.0
['54103'],3,100,10000,5000,1.8455284553438727,1.0
['54104'],3,100,10000,5000,1.8617692710836675,2.0
['54105'],3,100,10000,5000,1.8044692692695168,1.0
['54110'],3,100,10000,5000,1.3955631894131049,1.0
['54111'],3,100,10000,5000,1.093649427116434,1.0
['54112'],3,100,10000,5000,1.0974332298547027,1.0
['54113'],3,100,10000,5000,1.0506828129907602,1.0
['54114'],3,100,10000,5000,1.0568929740790836,2.0
['54115'],3,100,10000,5000,1.053492430480208,1.0
['54120'],3,100,10000,5000,1.4878774590222117,1.0
['54121'],3,100,10000,5000,1.0908170274001603,1.0
['54122'],3,100,10000,5000,1.1125762197338553,1.0
['54123'],3,100,10000,5000,1.0471547575770175,1.0
['54124'],3,100,10000,5000,1.05659431189069,2.0
['54125'],3,100,10000,5000,1.0452562393037321,1.0
['54130'],3,100,10000,5000,1.2601154159909231,2.0
['54131'],3,100,10000,5000,1.0340612219288194,2.0
['54132'],3,100,10000,5000,1.0367056966034804,2.0
['54133'],3,100,10000,5000,1.020717071157205,2.0
['54134'],3,100,10000,5000,1.0216528723471356,3.0
['54135'],3,100,10000,5000,1.0206275976257864,2.0
['54140'],3,100,10000,5000,1.3313766182608047,1.0
['54141'],3,100,10000,5000,1.0406631940141964,1.0
['54142'],3,100,10000,5000,1.0456499055864903,1.0
['54143'],3,100,10000,5000,1.0235936628218116,1.0
['54144'],3,100,10000,5000,1.0278435154784045,2.0
['54145'],3,100,10000,5000,1.0222631070181005,1.0
['54150'],3,100,10000,5000,1.2259511480724001,1.0
['54151'],3,100,10000,5000,1.041247367392771,1.0
['54152'],3,100,10000,5000,1.0395762693095643,1.0
['54153'],3,100,10000,5000,1.0233685430278872,1.0
['54154'],3,100,10000,5000,1.0244613761333994,2.0
['54155'],3,100,10000,5000,1.0269373349460313,1.0
['54200'],3,100,10000,5000,2.11205511921979,1.0
['54201'],3,100,10000,5000,1.9964032202098017,1.0
['54202'],3,100,10000,5000,2.0379231708332353,1.0
['54203'],3,100,10000,5000,1.9646029234236602,1.0
['54204'],3,100,10000,5000,1.9908676836609094,2.0
['54205'],3,100,10000,5000,1.9090246149905215,1.0
['54210'],3,100,10000,5000,1.4323339369438055,1.0
['54211'],3,100,10000,5000,1.0957741229608255,1.0
['54212'],3,100,10000,5000,1.1159644030118088,1.0
['54213'],3,100,10000,5000,1.0593307262093348,1.0
['54214'],3,100,10000,5000,1.0656248747351391,2.0
['54215'],3,100,10000,5000,1.0574608738355085,1.0
['54220'],3,100,10000,5000,1.5757530394678416,1.0
['54221'],3,100,10000,5000,1.1244737136839695,1.0
['54222'],3,100,10000,5000,1.1722492827962845,1.0
['54223'],3,100,10000,5000,1.0794260034964143,1.0
['54224'],3,100,10000,5000,1.0904703734677197,2.0
['54225'],3,100,10000,5000,1.0751401199525052,1.0
['54230'],3,100,10000,5000,1.2990178907395955,2.0
['54231'],3,100,10000,5000,1.0469654919647806,2.0
['54232'],3,100,10000,5000,1.0573145467985279,2.0
['54233'],3,100,10000,5000,1.0360607241795479,2.0
['54234'],3,100,10000,5000,1.0381589749022002,3.0
['54235'],3,100,10000,5000,1.0339669682226549,2.0
['54240'],3,100,10000,5000,1.3976831357776351,1.0
['54241'],3,100,10000,5000,1.0579333102175754,1.0
['54242'],3,100,10000,5000,1.077395119299659,1.0
['54243'],3,100,10000,5000,1.0419998710918774,1.0
['54244'],3,100,10000,5000,1.0484564392251576,2.0
['54245'],3,100,10000,5000,1.0398555572440216,1.0
['54250'],3,100,10000,5000,1.2238714586421093,1.0
['54251'],3,100,10000,5000,1.0447095476621784,1.0
['54252'],3,100,10000,5000,1.0526531780318753,1.0
['54253'],3,100,10000,5000,1.0342240375428917,1.0
['54254'],3,100,10000,5000,1.0352565405685763,2.0
['54255'],3,100,10000,5000,1.036328895239767,1.0
['54300'],3,100,10000,5000,1.5266641755693324,1.0
['54301'],3,100,10000,5000,1.4764780205371368,1.0
['54302'],3,100,10000,5000,1.4943917379405094,1.0
['54303'],3,100,10000,5000,1.459647498193723,1.0
['54304'],3,100,10000,5000,1.4826942566410248,2.0
['54305'],3,100,10000,5000,1.437745583237832,1.0
['54310'],3,100,10000,5000,1.1644471170685524,1.0
['54311'],3,100,10000,5000,1.0255438373941703,1.0
['54312'],3,100,10000,5000,1.0269896418095623,1.0
['54313'],3,100,10000,5000,1.0172242090307788,1.0
['54314'],3,100,10000,5000,1.0181592986822694,2.0
['54315'],3,100,10000,5000,1.0165768762126857,1.0
['54320'],3,100,10000,5000,1.221866849618642,1.0
['54321'],3,100,10000,5000,1.0271425290529255,1.0
['54322'],3,100,10000,5000,1.0383582352372183,1.0
['54323'],3,100,10000,5000,1.0203404163493923,1.0
['54324'],3,100,10000,5000,1.022038881723904,2.0
['54325'],3,100,10000,5000,1.0182777509868597,1.0
['54330'],3,100,10000,5000,1.1058481102662499,2.0
['54331'],3,100,10000,5000,1.01690748216053,2.0
['54332'],3,100,10000,5000,1.0181288185896815,2.0
['54333'],3,100,10000,5000,1.0177646294928728,2.0
['54334'],3,100,10000,5000,1.0174072081963896,3.0
['54335'],3,100,10000,5000,1.0166432280610997,2.0
['54340'],3,100,10000,5000,1.1355993563210813,1.0
['54341'],3,100,10000,5000,1.0189145693975423,1.0
['54342'],3,100,10000,5000,1.020134989776876,1.0
['54343'],3,100,10000,5000,1.0198740147919783,1.0
['54344'],3,100,10000,5000,1.0190089634478054,2.0
['54345'],3,100,10000,5000,1.0184702351815023,1.0
['54350'],3,100,10000,5000,1.0850527449928982,1.0
['54351'],3,100,10000,5000,1.0141250191903561,1.0
['54352'],3,100,10000,5000,1.0145329483154695,1.0
['54353'],3,100,10000,5000,1.0141092182487652,1.0
['54354'],3,100,10000,5000,1.0141458022923506,2.0
['54355'],3,100,10000,5000,1.0135880280934402,1.0
['54400'],3,100,10000,5000,1.641873520973827,1.0
['54401'],3,100,10000,5000,1.5848122630032828,1.0
['54402'],3,100,10000,5000,1.6044849797552736,1.0
['54403'],3,100,10000,5000,1.5651452922138296,1.0
['54404'],3,100,10000,5000,1.5847852575757628,2.0
['54405'],3,100,10000,5000,1.5286291867976958,1.0
['54410'],3,100,10000,5000,1.2102348899642912,1.0
['54411'],3,100,10000,5000,1.054324652486506,1.0
['54412'],3,100,10000,5000,1.0575695462061079,1.0
['54413'],3,100,10000,5000,1.0446900101918062,1.0
['54414'],3,100,10000,5000,1.048178472810501,2.0
['54415'],3,100,10000,5000,1.0442528475429886,1.0
['54420'],3,100,10000,5000,1.2935760563645062,1.0
['54421'],3,100,10000,5000,1.0626730598745167,1.0
['54422'],3,100,10000,5000,1.076731816647906,1.0
['54423'],3,100,10000,5000,1.0502735552510438,1.0
['54424'],3,100,10000,5000,1.0561418787445838,2.0
['54425'],3,100,10000,5000,1.0492209427830674,1.0
['54430'],3,100,10000,5000,1.138262193419303,2.0
['54431'],3,100,10000,5000,1.0432688376089172,2.0
['54432'],3,100,10000,5000,1.0446469856146519,2.0
['54433'],3,100,10000,5000,1.0453697844553849,2.0
['54434'],3,100,10000,5000,1.0443720621548855,3.0
['54435'],3,100,10000,5000,1.0422935292027944,2.0
['54440'],3,100,10000,5000,1.1989538831812676,1.0
['54441'],3,100,10000,5000,1.0500690260163155,1.0
['54442'],3,100,10000,5000,1.054279482561854,1.0
['54443'],3,100,10000,5000,1.0476022484250358,1.0
['54444'],3,100,10000,5000,1.0511672501599079,2.0
['54445'],3,100,10000,5000,1.0468986962941924,1.0
['54450'],3,100,10000,5000,1.1039001487766016,1.0
['54451'],3,100,10000,5000,1.0393073020985326,1.0
['54452'],3,100,10000,5000,1.0392513481031547,1.0
['54453'],3,100,10000,5000,1.0393555810395962,1.0
['54454'],3,100,10000,5000,1.0399392671826155,2.0
['54455'],3,100,10000,5000,1.0389131414874802,1.0
['54500'],3,100,10000,5000,1.5476125127940583,2.0
['54501'],3,100,10000,5000,1.490011866405678,2.0
['54502'],3,100,10000,5000,1.506504436982423,2.0
['54503'],3,100,10000,5000,1.46977157499916,2.0
['54504'],3,100,10000,5000,1.487986472031985,3.0
['54505'],3,100,10000,5000,1.455532258892112,2.0
['54510'],3,100,10000,5000,1.192070635124595,2.0
['54511'],3,100,10000,5000,1.0230109427519167,2.0
['54512'],3,100,10000,5000,1.02393925813833,2.0
['54513'],3,100,10000,5000,1.0071999468614734,2.0
['54514'],3,100,10000,5000,1.0086794865695328,3.0
['54515'],3,100,10000,5000,1.0097487652985204,2.0
['54520'],3,100,10000,5000,1.2355473042995202,2.0
['54521'],3,100,10000,5000,1.017424444749878,2.0
['54522'],3,100,10000,5000,1.029525522240758,2.0
['54523'],3,100,10000,5000,1.0055937212248052,2.0
['54524'],3,100,10000,5000,1.0077850174680592,3.0
['54525'],3,100,10000,5000,1.0066288647037944,2.0
['54530'],3,100,10000,5000,1.1145482699096718,3.0
['54531'],3,100,10000,5000,1.0025711647883602,3.0
['54532'],3,100,10000,5000,1.0035522116513278,3.0
['54533'],3,100,10000,5000,1.0007106923406863,3.0
['54534'],3,100,10000,5000,1.000824931633204,4.0
['54535'],3,100,10000,5000,1.001126075488504,3.0
['54540'],3,100,10000,5000,1.1404499676645887,2.0
['54541'],3,100,10000,5000,1.002985539332876,2.0
['54542'],3,100,10000,5000,1.0046450663781856,2.0
['54543'],3,100,10000,5000,1.0011987101565434,2.0
['54544'],3,100,10000,5000,1.0016276225083618,3.0
['54545'],3,100,10000,5000,1.0015884437497926,2.0
['54550'],3,100,10000,5000,1.1229157349238914,2.0
['54551'],3,100,10000,5000,1.0085522258228348,2.0
['54552'],3,100,10000,5000,1.0091400310095906,2.0
['54553'],3,100,10000,5000,1.003017476549742,2.0
['54554'],3,100,10000,5000,1.0033746276682252,3.0
['54555'],3,100,10000,5000,1.0053940111187794,2.0
['55000'],3,100,10000,5000,11.9598783474349,1.0
['55001'],3,100,10000,5000,11.503150977609474,1.0
['55002'],3,100,10000,5000,11.638037471898425,1.0
['55003'],3,100,10000,5000,11.572857609497419,1.0
['55004'],3,100,10000,5000,11.416312731997948,2.0
['55005'],3,100,10000,5000,11.523366224960858,1.0
['55010'],3,100,10000,5000,10.87651934411217,1.0
['55011'],3,100,10000,5000,9.687908814008368,1.0
['55012'],3,100,10000,5000,9.68406327097874,1.0
['55013'],3,100,10000,5000,9.230502374616465,1.0
['55014'],3,100,10000,5000,9.4512362804429,2.0
['55015'],3,100,10000,5000,9.37233256393657,1.0
['55020'],3,100,10000,5000,11.230967666888278,1.0
['55021'],3,100,10000,5000,9.816447938077726,1.0
['55022'],3,100,10000,5000,10.100048713743664,1.0
['55023'],3,100,10000,5000,9.467747401235894,1.0
['55024'],3,100,10000,5000,9.526308970162823,2.0
['55025'],3,100,10000,5000,9.51616919151681,1.0
['55030'],3,100,10000,5000,10.495655889159254,2.0
['55031'],3,100,10000,5000,9.18245908394461,2.0
['55032'],3,100,10000,5000,9.272865664925448,2.0
['55033'],3,100,10000,5000,9.099453458696367,2.0
['55034'],3,100,10000,5000,8.920519834075492,3.0
['55035'],3,100,10000,5000,8.905494346031,2.0
['55040'],3,100,10000,5000,10.727094131098383,1.0
['55041'],3,100,10000,5000,9.332711072625107,1.0
['55042'],3,100,10000,5000,9.403175931550347,1.0
['55043'],3,100,10000,5000,9.095488616600306,1.0
['55044'],3,100,10000,5000,9.195057599453325,2.0
['55045'],3,100,10000,5000,9.09043680517057,1.0
['55050'],3,100,10000,5000,10.278569768561558,1.0
['55051'],3,100,10000,5000,9.133493944768365,1.0
['55052'],3,100,10000,5000,9.103259058762943,1.0
['55053'],3,100,10000,5000,9.022590081957773,1.0
['55054'],3,100,10000,5000,8.980630927769969,2.0
['55055'],3,100,10000,5000,8.935952586148812,1.0
['55100'],3,100,10000,5000,2.0716675794600077,1.0
['55101'],3,100,10000,5000,1.9530778518671867,1.0
['55102'],3,100,10000,5000,1.9907106023675092,1.0
['55103'],3,100,10000,5000,1.9297886017953967,1.0
['55104'],3,100,10000,5000,1.9444561582389073,2.0
['55105'],3,100,10000,5000,1.895428208229135,1.0
['55110'],3,100,10000,5000,1.47483560982614,1.0
['55111'],3,100,10000,5000,1.1229509358542769,1.0
['55112'],3,100,10000,5000,1.1259085926812598,1.0
['55113'],3,100,10000,5000,1.069298679851563,1.0
['55114'],3,100,10000,5000,1.0760686480371922,2.0
['55115'],3,100,10000,5000,1.0755597135387585,1.0
['55120'],3,100,10000,5000,1.5504161524156754,1.0
['55121'],3,100,10000,5000,1.1132755923155153,1.0
['55122'],3,100,10000,5000,1.1384046643493502,1.0
['55123'],3,100,10000,5000,1.062109552092193,1.0
['55124'],3,100,10000,5000,1.0703175312532,2.0
['55125'],3,100,10000,5000,1.062675987813787,1.0
['55130'],3,100,10000,5000,1.3174594358995968,2.0
['55131'],3,100,10000,5000,1.0479870805447138,2.0
['55132'],3,100,10000,5000,1.0517681312219223,2.0
['55133'],3,100,10000,5000,1.029079795110069,2.0
['55134'],3,100,10000,5000,1.0307828050361527,3.0
['55135'],3,100,10000,5000,1.030591507872984,2.0
['55140'],3,100,10000,5000,1.378910784100408,1.0
['55141'],3,100,10000,5000,1.0504668271725202,1.0
['55142'],3,100,10000,5000,1.0564269304146556,1.0
['55143'],3,100,10000,5000,1.029921757456294,1.0
['55144'],3,100,10000,5000,1.0331715408548365,2.0
['55145'],3,100,10000,5000,1.0292048236196965,1.0
['55150'],3,100,10000,5000,1.297208794874598,1.0
['55151'],3,100,10000,5000,1.0635006475818485,1.0
['55152'],3,100,10000,5000,1.061631235505631,1.0
['55153'],3,100,10000,5000,1.03843301067615,1.0
['55154'],3,100,10000,5000,1.0385689313120035,2.0
['55155'],3,100,10000,5000,1.044537436087611,1.0
['55200'],3,100,10000,5000,2.1463083590654453,1.0
['55201'],3,100,10000,5000,2.0273539183040046,1.0
['55202'],3,100,10000,5000,2.061446535793639,1.0
['55203'],3,100,10000,5000,1.981319547622115,1.0
['55204'],3,100,10000,5000,2.0214439378031237,2.0
['55205'],3,100,10000,5000,1.966352061362765,1.0
['55210'],3,100,10000,5000,1.4628026501389624,1.0
['55211'],3,100,10000,5000,1.1018561446290003,1.0
['55212'],3,100,10000,5000,1.1228896373256472,1.0
['55213'],3,100,10000,5000,1.0615701627524252,1.0
['55214'],3,100,10000,5000,1.0669740735902595,2.0
['55215'],3,100,10000,5000,1.062687451697865,1.0
['55220'],3,100,10000,5000,1.6000863049815808,1.0
['55221'],3,100,10000,5000,1.1273756719332537,1.0
['55222'],3,100,10000,5000,1.1766263404191666,1.0
['55223'],3,100,10000,5000,1.0773504466550035,1.0
['55224'],3,100,10000,5000,1.092334257464997,2.0
['55225'],3,100,10000,5000,1.0741585381163394,1.0
['55230'],3,100,10000,5000,1.3200405924590257,2.0
['55231'],3,100,10000,5000,1.0470266238661052,2.0
['55232'],3,100,10000,5000,1.0597074914169473,2.0
['55233'],3,100,10000,5000,1.0332064233455494,2.0
['55234'],3,100,10000,5000,1.0349423308900503,3.0
['55235'],3,100,10000,5000,1.033379399570583,2.0
['55240'],3,100,10000,5000,1.4072185002849913,1.0
['55241'],3,100,10000,5000,1.0543916067899557,1.0
['55242'],3,100,10000,5000,1.073255444519305,1.0
['55243'],3,100,10000,5000,1.0365801709961655,1.0
['55244'],3,100,10000,5000,1.0418298555044094,2.0
['55245'],3,100,10000,5000,1.0362982942510608,1.0
['55250'],3,100,10000,5000,1.258876516167976,1.0
['55251'],3,100,10000,5000,1.0519531986916804,1.0
['55252'],3,100,10000,5000,1.0584512620428133,1.0
['55253'],3,100,10000,5000,1.0363100582147522,1.0
['55254'],3,100,10000,5000,1.0367664485431847,2.0
['55255'],3,100,10000,5000,1.0408545423063151,1.0
['55300'],3,100,10000,5000,1.6077099477267942,1.0
['55301'],3,100,10000,5000,1.544746480291906,1.0
['55302'],3,100,10000,5000,1.561062938227993,1.0
['55303'],3,100,10000,5000,1.53083016507051,1.0
['55304'],3,100,10000,5000,1.5400708659666644,2.0
['55305'],3,100,10000,5000,1.500722648722772,1.0
['55310'],3,100,10000,5000,1.2064164881463255,1.0
['55311'],3,100,10000,5000,1.032649234567418,1.0
['55312'],3,100,10000,5000,1.0342498527155501,1.0
['55313'],3,100,10000,5000,1.0186104175551096,1.0
['55314'],3,100,10000,5000,1.0187358319923756,2.0
['55315'],3,100,10000,5000,1.0191325661836974,1.0
['55320'],3,100,10000,5000,1.2640445308338266,1.0
['55321'],3,100,10000,5000,1.0316739045877577,1.0
['55322'],3,100,10000,5000,1.0463567668488005,1.0
['55323'],3,100,10000,5000,1.0194849345826198,1.0
['55324'],3,100,10000,5000,1.0213010119325054,2.0
['55325'],3,100,10000,5000,1.018610941338931,1.0
['55330'],3,100,10000,5000,1.1304253493801555,2.0
['55331'],3,100,10000,5000,1.015131380737195,2.0
['55332'],3,100,10000,5000,1.0169936189734745,2.0
['55333'],3,100,10000,5000,1.013278535161913,2.0
['55334'],3,100,10000,5000,1.0128721328238626,3.0
['55335'],3,100,10000,5000,1.0127717884790206,2.0
['55340'],3,100,10000,5000,1.1637438227542531,1.0
['55341'],3,100,10000,5000,1.0153852620981303,1.0
['55342'],3,100,10000,5000,1.017364760315833,1.0
['55343'],3,100,10000,5000,1.013459778998386,1.0
['55344'],3,100,10000,5000,1.0136973181704718,2.0
['55345'],3,100,10000,5000,1.0132488422334336,1.0
['55350'],3,100,10000,5000,1.1176724148465984,1.0
['55351'],3,100,10000,5000,1.0171572249508645,1.0
['55352'],3,100,10000,5000,1.0167778252719786,1.0
['55353'],3,100,10000,5000,1.0128341313201643,1.0
['55354'],3,100,10000,5000,1.0124355384354946,2.0
