diff_n_comp,res,z
3,0.018230419358592608,['43441']
3,0.024140288696432314,['43442']
3,0.010454461263657691,['43443']
2,0.01263068399092425,['43444']
3,0.009451354964758516,['43445']
3,0.05523700663555049,['43450']
3,0.013041151953676717,['43451']
3,0.013509913484082686,['43452']
3,0.00903311025797579,['43453']
2,0.00914849265530843,['43454']
3,0.010000243201980745,['43455']
2,0.006670603989540288,['43500']
2,0.006141203612810916,['43501']
2,0.00638608218832679,['43502']
2,0.005844199329605758,['43503']
1,0.006151461564374812,['43504']
2,0.0054562306774490685,['43505']
2,0.0023606405490325085,['43510']
2,0.0004614925325114251,['43511']
2,0.0005774878933041241,['43512']
2,0.0002717403927691085,['43513']
1,0.0003167491793627725,['43514']
2,0.0002625970597461826,['43515']
2,0.00372507405756713,['43520']
2,0.0006434583761696211,['43521']
2,0.0008662992074652408,['43522']
2,0.000343967809270048,['43523']
1,0.00043180177032234177,['43524']
2,0.00030128812217130506,['43525']
1,0.0015765858888898098,['43530']
1,0.0002157218085533302,['43531']
1,0.0002632037996354491,['43532']
1,0.00013593978314561155,['43533']
0,0.00015306369895961994,['43534']
1,0.00013341871109977897,['43535']
2,0.0024992314851340802,['43540']
2,0.00027848549108477243,['43541']
2,0.0003681705701696706,['43542']
2,0.00015993861721691228,['43543']
1,0.0001929916482244266,['43544']
2,0.00014484800508270156,['43545']
2,0.0007539244053288252,['43550']
2,0.0001953942413669684,['43551']
2,0.00020168187051537037,['43552']
2,0.0001372382951011044,['43553']
1,0.00013909946367912605,['43554']
2,0.00015071478328664522,['43555']
4,0.9207787274333757,['44000']
4,0.9250673068569591,['44001']
4,0.9273424790126502,['44002']
4,0.9141928880834541,['44003']
3,0.9199597991934751,['44004']
4,0.91461890029123,['44005']
4,0.8987826580218283,['44010']
4,0.8718182265277701,['44011']
4,0.875982763443001,['44012']
4,0.8489236444858518,['44013']
3,0.8614803949420017,['44014']
4,0.8401622623440493,['44015']
4,0.9144444297144048,['44020']
4,0.8900624640818618,['44021']
4,0.8979292420796668,['44022']
4,0.8737507924712272,['44023']
3,0.8802887095830177,['44024']
4,0.8572676734301694,['44025']
3,0.896264625137168,['44030']
3,0.8363636487484091,['44031']
3,0.8508177029522987,['44032']
3,0.8087239379127809,['44033']
2,0.8205433510157116,['44034']
3,0.8032649778152963,['44035']
4,0.9089024831085099,['44040']
4,0.8620292959535716,['44041']
4,0.879024182607562,['44042']
4,0.8310358310704614,['44043']
3,0.8472741644019257,['44044']
4,0.8230249374870157,['44045']
4,0.8436620744116917,['44050']
4,0.8110936613514891,['44051']
4,0.8137174002957894,['44052']
4,0.789522519869035,['44053']
3,0.7953949185535694,['44054']
4,0.795073723974585,['44055']
4,0.40432112795039726,['44100']
4,0.38110994110492696,['44101']
4,0.3925048346005997,['44102']
4,0.3712522472817582,['44103']
3,0.3803719647558434,['44104']
4,0.3592959787043803,['44105']
4,0.20800661097943565,['44110']
4,0.053031701286764835,['44111']
4,0.06450225292474733,['44112']
4,0.03211947800343567,['44113']
3,0.037269150145903304,['44114']
4,0.031064094217987587,['44115']
4,0.28850221474466464,['44120']
4,0.07188526523930859,['44121']
4,0.09356527511942515,['44122']
4,0.04009344456616497,['44123']
3,0.050128730096321406,['44124']
4,0.03574519079451846,['44125']
3,0.15314706899622182,['44130']
3,0.025793749999408196,['44131']
3,0.031163449707682467,['44132']
3,0.016477537540411754,['44133']
2,0.018619286139881723,['44134']
3,0.01615933722118436,['44135']
4,0.22058546838678844,['44140']
4,0.032958536430183906,['44141']
4,0.04311137583497165,['44142']
4,0.0194664600266938,['44143']
3,0.02332074935881968,['44144']
4,0.01753328395044286,['44145']
4,0.07942580889769345,['44150']
4,0.02336655723630078,['44151']
4,0.024085143467569174,['44152']
4,0.016549675087036773,['44153']
3,0.01681392138170265,['44154']
4,0.018196137848962582,['44155']
4,0.6464735628249216,['44200']
4,0.6110822641205655,['44201']
4,0.6256266985295034,['44202']
4,0.6112298378453415,['44203']
3,0.6173655243710655,['44204']
4,0.5828194304745528,['44205']
4,0.38740230396101394,['44210']
4,0.1075492531689552,['44211']
4,0.13022165438632538,['44212']
4,0.06539633731033447,['44213']
3,0.07482625207003234,['44214']
4,0.063111251205938,['44215']
4,0.49331719972746024,['44220']
4,0.14145503137967466,['44221']
4,0.18092359373407538,['44222']
4,0.08033221663856092,['44223']
3,0.09979237923077323,['44224']
4,0.07168056414104523,['44225']
3,0.2938192491902256,['44230']
3,0.051930319451166725,['44231']
3,0.06297552533481598,['44232']
3,0.033553743961097865,['44233']
2,0.0375157121436201,['44234']
3,0.032953604622169445,['44235']
4,0.392681341269209,['44240']
4,0.06660006239579118,['44241']
4,0.08621131732128222,['44242']
4,0.03931323404967934,['44243']
3,0.04683964476835549,['44244']
4,0.03544016384234841,['44245']
4,0.16805831485640996,['44250']
4,0.04783200498454745,['44251']
4,0.04954234916419674,['44252']
4,0.03377482250928677,['44253']
3,0.03431103497769838,['44254']
4,0.03716235103850862,['44255']
4,0.2873348681535823,['44300']
4,0.26781375993375167,['44301']
4,0.27695772437413624,['44302']
4,0.2562547812814094,['44303']
3,0.2652060239250688,['44304']
4,0.2384422144185084,['44305']
4,0.10950275328442347,['44310']
4,0.020063139450558987,['44311']
4,0.025302976551573143,['44312']
4,0.011798770096829026,['44313']
3,0.013743807697859739,['44314']
4,0.011340205945470212,['44315']
4,0.1658470369940435,['44320']
4,0.027823933742489704,['44321']
4,0.037752784078291975,['44322']
4,0.014727477328020183,['44323']
3,0.018459676250937928,['44324']
4,0.012939223575922705,['44325']
3,0.07033521510726135,['44330']
3,0.009350294429900714,['44331']
3,0.01140472269870745,['44332']
3,0.005854988647695931,['44333']
2,0.006570772009232477,['44334']
3,0.005758939917631459,['44335']
4,0.10813997495585936,['44340']
4,0.011973894237837788,['44341']
4,0.015884410567172307,['44342']
4,0.006834259660086431,['44343']
3,0.008254517275170266,['44344']
4,0.006236272987111304,['44345']
4,0.0352969363826226,['44350']
4,0.008533421355964278,['44351']
4,0.008798592524864424,['44352']
4,0.005920425357293416,['44353']
3,0.0060320321069617915,['44354']
4,0.006533902255662599,['44355']
4,0.4840918792206625,['44400']
4,0.4566095084805067,['44401']
4,0.4679310617278314,['44402']
4,0.441040236701954,['44403']
3,0.4510696026920252,['44404']
4,0.41883833202373005,['44405']
4,0.20894932201915817,['44410']
4,0.04053761455267789,['44411']
4,0.050561308387322756,['44412']
4,0.023490042308382097,['44413']
3,0.02754615277337492,['44414']
4,0.02272364837961918,['44415']
4,0.30323051892002434,['44420']
4,0.055376447195997776,['44421']
4,0.07419400235019889,['44422']
4,0.029495966811454957,['44423']
3,0.03679539679617171,['44424']
4,0.025989561199885314,['44425']
3,0.13805550343339693,['44430']
3,0.018577813191035436,['44431']
3,0.022705934790477524,['44432']
3,0.011768224058195179,['44433']
2,0.013121128251902684,['44434']
3,0.011563562251694802,['44435']
4,0.20434833444048517,['44440']
4,0.024074448796542715,['44441']
4,0.03149240445447952,['44442']
4,0.013715514774417044,['44443']
3,0.0165967853465602,['44444']
4,0.012497191981453966,['44445']
4,0.07165837303089807,['44450']
4,0.01721686541977278,['44451']
4,0.017643215742430312,['44452']
4,0.011885365580911574,['44453']
3,0.012052707940573861,['44454']
4,0.013114597267342288,['44455']
3,0.008931220951256185,['44500']
3,0.008190828511328263,['44501']
3,0.0084993878165194,['44502']
3,0.007805848103649615,['44503']
2,0.00821805129448807,['44504']
3,0.007264244385261117,['44505']
3,0.003163236256918934,['44510']
3,0.0006103492974317198,['44511']
3,0.000764167259464466,['44512']
3,0.00035828819917755423,['44513']
2,0.00041731434944916455,['44514']
3,0.00034638048723677965,['44515']
3,0.0049686756209396275,['44520']
3,0.0008478623092983346,['44521']
3,0.0011400051692225643,['44522']
3,0.0004537090185705532,['44523']
2,0.0005706304546476521,['44524']
3,0.00039863899266745555,['44525']
2,0.00209625694528572,['44530']
2,0.00028419506420225804,['44531']
2,0.0003478161301007116,['44532']
2,0.00017935251964050532,['44533']
1,0.00020187609854241138,['44534']
2,0.00017639096349730772,['44535']
3,0.0032992872409224106,['44540']
3,0.0003671380573016915,['44541']
3,0.00048698251230553904,['44542']
3,0.00021101197004158437,['44543']
2,0.00025436210891639056,['44544']
3,0.000191306505102262,['44545']
3,0.001008166481045753,['44550']
3,0.0002580912940665976,['44551']
3,0.000267297565103266,['44552']
3,0.00018102750082286996,['44553']
2,0.0001836124105694644,['44554']
3,0.00019884300596779275,['44555']
4,0.8971220205461242,['45000']
4,0.894466369898021,['45001']
4,0.8933884756524181,['45002']
4,0.8878020015317452,['45003']
3,0.8896219347280854,['45004']
4,0.8863814481052387,['45005']
4,0.8624737191419134,['45010']
4,0.8097054185492459,['45011']
4,0.8253303266837163,['45012']
4,0.7767363274709973,['45013']
3,0.7913601557106588,['45014']
4,0.762379376288295,['45015']
4,0.8894450765437112,['45020']
4,0.8442594848726723,['45021']
4,0.8584763902540556,['45022']
4,0.8142629082870586,['45023']
3,0.8344237236482266,['45024']
4,0.7965789067624369,['45025']
3,0.8559771520011512,['45030']
3,0.7677295829110464,['45031']
3,0.7849486728726767,['45032']
3,0.7236821835116982,['45033']
2,0.739090575267417,['45034']
3,0.7158805563489683,['45035']
4,0.8755370975628064,['45040']
4,0.8064387967881573,['45041']
4,0.8257414669389768,['45042']
4,0.7555588412907095,['45043']
3,0.7795306964541149,['45044']
4,0.7418713166954969,['45045']
4,0.7660079051442252,['45050']
4,0.7201695633349527,['45051']
4,0.7323728114056068,['45052']
4,0.6929222496037876,['45053']
3,0.695866907808873,['45054']
4,0.7051281966143749,['45055']
4,0.2855186840196244,['45100']
4,0.26739047219646017,['45101']
4,0.27505479906588637,['45102']
4,0.2589527835896616,['45103']
3,0.26741733600429834,['45104']
4,0.25045944244206647,['45105']
4,0.13808476345377363,['45110']
4,0.034512726720508306,['45111']
4,0.04292357244810267,['45112']
4,0.021018763800593993,['45113']
3,0.024249755796522648,['45114']
4,0.020406482974575164,['45115']
4,0.1957128255429087,['45120']
4,0.04773444460808346,['45121']
4,0.06211978713724163,['45122']
4,0.026620828773391884,['45123']
3,0.03294438222982589,['45124']
4,0.023393301047495048,['45125']
3,0.10146744661565248,['45130']
3,0.016913611322706298,['45131']
3,0.020544150584057903,['45132']
3,0.010840247303829808,['45133']
2,0.012198047733674533,['45134']
3,0.010585342149765573,['45135']
4,0.1484075026772402,['45140']
4,0.021709677183043872,['45141']
4,0.0287174785316699,['45142']
4,0.012703949318593026,['45143']
3,0.015210710387484085,['45144']
4,0.01155160420868236,['45145']
4,0.0510474444883299,['45150']
4,0.015208652825279835,['45151']
4,0.0157926484894723,['45152']
4,0.010825376569085225,['45153']
3,0.011019802994563588,['45154']
4,0.011797291281668001,['45155']
4,0.5304503039569677,['45200']
4,0.5081262127852094,['45201']
4,0.5172332430940844,['45202']
4,0.49819422433701893,['45203']
3,0.5030158577601364,['45204']
4,0.4731647454515646,['45205']
4,0.29006119576880535,['45210']
4,0.07240557574509474,['45211']
4,0.08871465341501333,['45212']
4,0.04369793194834604,['45213']
3,0.05034892700392565,['45214']
4,0.04271385673127232,['45215']
4,0.38969820419202256,['45220']
4,0.09718981931164748,['45221']
4,0.12737043400760148,['45222']
4,0.05498266509764305,['45223']
3,0.0677160647030346,['45224']
4,0.0483890650373653,['45225']
3,0.2120476227358079,['45230']
3,0.035124130572169635,['45231']
3,0.042513675729193894,['45232']
3,0.022190418521155556,['45233']
2,0.02506886874211546,['45234']
3,0.02198427782338378,['45235']
4,0.29500415917282435,['45240']
4,0.044371974758010434,['45241']
4,0.058620027398236366,['45242']
4,0.02606113825523956,['45243']
3,0.0312944984612127,['45244']
4,0.023711353174887397,['45245']
4,0.11362180962331167,['45250']
4,0.03204839288258537,['45251']
4,0.03282896195043669,['45252']
4,0.022500130870555676,['45253']
3,0.02282904701744436,['45254']
4,0.024646516104277826,['45255']
4,0.19867435049764623,['45300']
4,0.18432721772124802,['45301']
4,0.1908901235926695,['45302']
4,0.17550045806966413,['45303']
3,0.18285561933415306,['45304']
4,0.16181191804873213,['45305']
4,0.07276270608912389,['45310']
4,0.013299722103011521,['45311']
4,0.016615063467553735,['45312']
4,0.007732806243966323,['45313']
3,0.009070906894791515,['45314']
4,0.007467065122771274,['45315']
4,0.11267605948973729,['45320']
4,0.018447386048669547,['45321']
4,0.024864603990471437,['45322']
4,0.009842874697420302,['45323']
3,0.012277858638364338,['45324']
4,0.00861990744660733,['45325']
3,0.04708541455849999,['45330']
3,0.00613820584715704,['45331']
3,0.007528874219131131,['45332']
3,0.003863519293382062,['45333']
2,0.0043473537109449635,['45334']
3,0.0037831254275427655,['45335']
4,0.07372865734982438,['45340']
4,0.007892420979572868,['45341']
4,0.010413728091967157,['45342']
4,0.004531093770460977,['45343']
3,0.005459884405788819,['45344']
4,0.00408572861954366,['45345']
4,0.022993362146302234,['45350']
4,0.005599087677959838,['45351']
4,0.00583272421206655,['45352']
4,0.003915346238467025,['45353']
3,0.003956251474357542,['45354']
4,0.0042949451628801075,['45355']
4,0.3786389963670808,['45400']
4,0.35155362715863103,['45401']
4,0.36369122864998593,['45402']
4,0.3380144010563561,['45403']
3,0.35118149088483686,['45404']
4,0.31803063587111496,['45405']
4,0.14759895477799242,['45410']
4,0.027096701137180115,['45411']
4,0.03392802804566395,['45412']
4,0.015682100802987493,['45413']
3,0.018253726466305645,['45414']
4,0.01515856681258513,['45415']
4,0.2212163352957733,['45420']
4,0.03714752178686405,['45421']
4,0.0500297912323938,['45422']
4,0.01975654264223662,['45423']
3,0.02493054391552522,['45424']
4,0.017358152940151663,['45425']
3,0.09524394123128879,['45430']
3,0.01233888299015473,['45431']
3,0.015239595855967701,['45432']
3,0.0077898724518404745,['45433']
2,0.008810092929106358,['45434']
3,0.007659973850073004,['45435']
4,0.14443344019127763,['45440']
4,0.015899090775489996,['45441']
4,0.021156056548314792,['45442']
4,0.009112461349035641,['45443']
3,0.010983189050666331,['45444']
4,0.00827875692074739,['45445']
4,0.048303882100847,['45450']
4,0.011392003521184111,['45451']
4,0.011796459340088827,['45452']
4,0.007915092410991557,['45453']
3,0.008042174702207026,['45454']
4,0.008671350350853584,['45455']
3,0.0051905869681042206,['45500']
3,0.004804076763713148,['45501']
3,0.004971342282799016,['45502']
3,0.00460177030318561,['45503']
2,0.004805844316258112,['45504']
3,0.00428458833343962,['45505']
3,0.0019287484159964245,['45510']
3,0.0003952973523405776,['45511']
3,0.0004923418155126804,['45512']
3,0.00023281156766002096,['45513']
2,0.0002716162658900845,['45514']
3,0.0002246883714137047,['45515']
3,0.0030166374254080013,['45520']
3,0.0005500790923883545,['45521']
3,0.0007355515048827515,['45522']
3,0.00029528699636242433,['45523']
2,0.0003708044042362595,['45524']
3,0.0002602314064164984,['45525']
2,0.0013126361589920607,['45530']
2,0.00018561362851921232,['45531']
2,0.00022662316967364754,['45532']
2,0.00011743764334642795,['45533']
1,0.00013224171016447197,['45534']
2,0.00011527870729866456,['45535']
3,0.0020608380083392483,['45540']
3,0.0002400413393380864,['45541']
3,0.0003186070639750011,['45542']
3,0.00013799292096831523,['45543']
2,0.00016684531528767256,['45544']
3,0.00012551089173737246,['45545']
3,0.0006215096262998152,['45550']
3,0.00016767607717381837,['45551']
3,0.00017389003982714446,['45552']
3,0.00011837052473392544,['45553']
2,0.00011998798382833813,['45554']
3,0.0001298936902111109,['45555']
5,0.9369975078565432,['50000']
5,0.9462562267253221,['50001']
5,0.9391020273564591,['50002']
5,0.9314988901779426,['50003']
4,0.93480590546277,['50004']
5,0.9362530720096723,['50005']
5,0.9283298474113759,['50010']
5,0.9182193131756389,['50011']
5,0.923009576016304,['50012']
5,0.9001454666148908,['50013']
4,0.9161861379592512,['50014']
5,0.9042797817807292,['50015']
5,0.9336167784453548,['50020']
5,0.9225974395105626,['50021']
5,0.9298698506505889,['50022']
5,0.9137582968231945,['50023']
4,0.9158129073645614,['50024']
5,0.9127938695194927,['50025']
4,0.9254054280542641,['50030']
4,0.908423920143881,['50031']
4,0.9158076672852803,['50032']
4,0.894375997448709,['50033']
3,0.9001575269162546,['50034']
4,0.8884936620825287,['50035']
5,0.9359261275837505,['50040']
5,0.9206915012269342,['50041']
5,0.9198839760435868,['50042']
5,0.9053367341861481,['50043']
4,0.907568731607703,['50044']
5,0.8979190323006213,['50045']
5,0.8989869887167934,['50050']
5,0.8941485705838622,['50051']
5,0.896414072177175,['50052']
5,0.879898341011893,['50053']
4,0.8826461591376282,['50054']
5,0.8830667274118161,['50055']
5,0.6855641023457066,['50100']
5,0.6634106794938862,['50101']
5,0.6714055160503171,['50102']
5,0.6559327387510928,['50103']
4,0.6633387218573362,['50104']
5,0.6541300536462573,['50105']
5,0.5642531762876786,['50110']
5,0.4015188659039605,['50111']
5,0.4378285108706601,['50112']
5,0.3321538086792945,['50113']
4,0.3602143455747839,['50114']
5,0.3205016357731984,['50115']
5,0.6353763913754078,['50120']
5,0.4785473805523641,['50121']
5,0.5210522085452437,['50122']
5,0.3951387078347148,['50123']
4,0.43378991729353494,['50124']
5,0.3650575934484705,['50125']
4,0.5386679900024259,['50130']
4,0.30543490213274255,['50131']
4,0.3424654616708808,['50132']
4,0.24303215651613713,['50133']
3,0.26303489121364565,['50134']
4,0.2365681161160558,['50135']
5,0.6158969338539156,['50140']
5,0.36714125904060674,['50141']
5,0.41661184669419254,['50142']
5,0.2780553584223002,['50143']
4,0.3080071748790464,['50144']
5,0.25976318850732494,['50145']
5,0.36463381565230607,['50150']
5,0.26386984483926373,['50151']
5,0.2675184765179974,['50152']
5,0.2263976840013982,['50153']
4,0.23033053370442957,['50154']
5,0.2369085225705865,['50155']
5,0.8532902815946732,['50200']
5,0.8460726794172988,['50201']
5,0.8490713090248923,['50202']
5,0.8349570601227723,['50203']
4,0.841084392740234,['50204']
5,0.8320866780559805,['50205']
5,0.7865716896899028,['50210']
5,0.6430024225408196,['50211']
5,0.6818891956230937,['50212']
5,0.5707681271979694,['50213']
4,0.6016773152965681,['50214']
5,0.5602621490305703,['50215']
5,0.8225498092971647,['50220']
5,0.7099464113481035,['50221']
5,0.7382019591109215,['50222']
5,0.6288311311958013,['50223']
4,0.664752275661614,['50224']
5,0.5970520000538978,['50225']
4,0.7619010473690516,['50230']
4,0.5442728640637593,['50231']
4,0.5832817097504996,['50232']
4,0.45657641614390776,['50233']
3,0.48194776060019995,['50234']
4,0.45129271940560783,['50235']
5,0.8048967918590139,['50240']
5,0.5979820380337758,['50241']
5,0.6456281405876415,['50242']
5,0.4994382835746438,['50243']
4,0.5350107397140939,['50244']
5,0.47658585390867936,['50245']
5,0.6371968368981142,['50250']
5,0.5017151071330348,['50251']
5,0.5095763336040258,['50252']
5,0.44043340712552864,['50253']
4,0.44532197816066216,['50254']
5,0.46266382361717523,['50255']
5,0.6702687003188432,['50300']
5,0.6471470248894493,['50301']
5,0.6561778577708163,['50302']
5,0.635756717131057,['50303']
4,0.6437053496562872,['50304']
5,0.6283567150259419,['50305']
5,0.5229574911447469,['50310']
5,0.31034369784635446,['50311']
5,0.3465844731662707,['50312']
5,0.23096549922188578,['50313']
4,0.2584939326381188,['50314']
5,0.22398355170828368,['50315']
5,0.5993812072763904,['50320']
5,0.3845931463678912,['50321']
5,0.43317126457262867,['50322']
5,0.282359738229818,['50323']
4,0.32188994047359326,['50324']
5,0.25742522468189794,['50325']
4,0.4814373774893225,['50330']
4,0.20564842651195164,['50331']
4,0.2351876981221199,['50332']
4,0.1489134665975912,['50333']
3,0.16381203694282753,['50334']
4,0.14441670077571003,['50335']
5,0.5734469163598135,['50340']
5,0.25047502289077184,['50341']
5,0.2976295716203002,['50342']
5,0.173134357284896,['50343']
4,0.1961818901318001,['50344']
5,0.1601971131023179,['50345']
5,0.3182670897789258,['50350']
5,0.1806519132200185,['50351']
5,0.18384364437236556,['50352']
5,0.14495170119686895,['50353']
4,0.1457135239658177,['50354']
5,0.15261481337168228,['50355']
5,0.8454086078671879,['50400']
5,0.8163433229225626,['50401']
5,0.8232009531698402,['50402']
5,0.8085957995207375,['50403']
4,0.8187944468956575,['50404']
5,0.8025138844799254,['50405']
5,0.7445946899266757,['50410']
5,0.5234145479650019,['50411']
5,0.566582642245043,['50412']
5,0.4170302678209774,['50413']
4,0.45053153849534355,['50414']
5,0.41228461245054115,['50415']
5,0.7863207771165427,['50420']
5,0.5908654809533047,['50421']
5,0.6441946605593372,['50422']
5,0.47047104180395566,['50423']
4,0.5233674896715601,['50424']
5,0.4457835981877188,['50425']
4,0.7026763120924882,['50430']
4,0.3767576884890178,['50431']
4,0.41786100017860733,['50432']
4,0.2846008161096307,['50433']
3,0.3085880509272678,['50434']
4,0.2840126460483366,['50435']
5,0.755596621505369,['50440']
5,0.4354273155333849,['50441']
5,0.4929436427858449,['50442']
5,0.3206639129644659,['50443']
4,0.3585934105795984,['50444']
5,0.3011016944137028,['50445']
5,0.5629392726640161,['50450']
5,0.34551787632528963,['50451']
5,0.35185826600661524,['50452']
5,0.28451831131887667,['50453']
4,0.28579128973815804,['50454']
5,0.29943864993694924,['50455']
4,0.03524748972551523,['50500']
4,0.033072156474659026,['50501']
4,0.03395643012821531,['50502']
4,0.0324762349804497,['50503']
3,0.03329171058976981,['50504']
4,0.03073960277376445,['50505']
4,0.0194602729528497,['50510']
4,0.009099105805815464,['50511']
4,0.010762433549558395,['50512']
4,0.006554894961269005,['50513']
3,0.00748809830709547,['50514']
4,0.006180541895686474,['50515']
4,0.02754746275395373,['50520']
4,0.013073440327768976,['50521']
4,0.015908726694076364,['50522']
4,0.008695569985515302,['50523']
3,0.010428626828707993,['50524']
4,0.007636587780716273,['50525']
3,0.01735599253309768,['50530']
3,0.005769665604470741,['50531']
3,0.006851121841612197,['50532']
3,0.0040715143360383335,['50533']
2,0.004511683162260645,['50534']
3,0.0039035846059648728,['50535']
4,0.024897773707644025,['50540']
4,0.0076106541632716485,['50541']
4,0.009495730351890476,['50542']
4,0.004847435686824841,['50543']
3,0.005763848433693906,['50544']
4,0.004429661021816964,['50545']
4,0.008292762298512607,['50550']
4,0.004708290754771665,['50551']
4,0.004754359636917371,['50552']
4,0.0037590103063560774,['50553']
3,0.00379417755086131,['50554']
4,0.003964327858657838,['50555']
5,0.9257641891714066,['51000']
5,0.9115602229952415,['51001']
5,0.9110663910721886,['51002']
5,0.914579288334223,['51003']
4,0.905669815860413,['51004']
5,0.9118266004588128,['51005']
5,0.894386404648833,['51010']
5,0.8602994259694778,['51011']
5,0.8703582414338361,['51012']
5,0.8350768920895282,['51013']
4,0.8505840978854327,['51014']
5,0.8336311027885873,['51015']
5,0.914264740515159,['51020']
5,0.8836272872745637,['51021']
5,0.888732219279629,['51022']
5,0.865290099178518,['51023']
4,0.8780192931010159,['51024']
5,0.8545638197505953,['51025']
4,0.889197225900639,['51030']
4,0.8277491770691203,['51031']
4,0.8475211683506677,['51032']
4,0.8002900284963979,['51033']
3,0.8158483087242754,['51034']
4,0.7919536120414805,['51035']
5,0.905289805035198,['51040']
5,0.861692546871148,['51041']
5,0.86783823828113,['51042']
5,0.8237966060581099,['51043']
4,0.8315546325368864,['51044']
5,0.8108044239620534,['51045']
5,0.8333260372918441,['51050']
5,0.7969195056467192,['51051']
5,0.7974803203426781,['51052']
5,0.7789696388290674,['51053']
4,0.7826562576534172,['51054']
5,0.7882719514273422,['51055']
5,0.4109274957476805,['51100']
5,0.39247255808631026,['51101']
5,0.39902635354827626,['51102']
5,0.38435940064594704,['51103']
4,0.3923487239392366,['51104']
5,0.37077389795929677,['51105']
5,0.23870938932316704,['51110']
5,0.07779017236491272,['51111']
5,0.09409992561602194,['51112']
5,0.04928675408034075,['51113']
4,0.05659066819694553,['51114']
5,0.04781893822900115,['51115']
5,0.31792142347828706,['51120']
5,0.10491852073549966,['51121']
5,0.13299038999810808,['51122']
5,0.06178438266083625,['51123']
4,0.07613007997805289,['51124']
5,0.0546873491821039,['51125']
4,0.19150398620960368,['51130']
4,0.04039315345272639,['51131']
4,0.04833206286232443,['51132']
4,0.02624253409665265,['51133']
3,0.029435083459464998,['51134']
4,0.025682858647152137,['51135']
5,0.2610584208487968,['51140']
5,0.05181974222377546,['51141']
5,0.06642389205330958,['51142']
5,0.03113478235623279,['51143']
4,0.036773515118549,['51144']
5,0.028354106516569555,['51145']
5,0.10189084887721654,['51150']
5,0.03601691931908348,['51151']
5,0.03701030707641194,['51152']
5,0.026173788525326598,['51153']
4,0.026623293802573316,['51154']
5,0.028364322540723196,['51155']
5,0.6710082059501636,['51200']
5,0.6504457511025353,['51201']
5,0.6537549668178002,['51202']
5,0.6356521515088469,['51203']
4,0.6441300611761791,['51204']
5,0.6175244868302352,['51205']
5,0.4607917747708734,['51210']
5,0.16037420065047742,['51211']
5,0.1912673995230662,['51212']
5,0.10199478245813266,['51213']
4,0.116952785750818,['51214']
5,0.09929058733691216,['51215']
5,0.5533337671514766,['51220']
5,0.20837300041447962,['51221']
5,0.2569073542733948,['51222']
5,0.12509834967273215,['51223']
4,0.15270474425613942,['51224']
5,0.11178246054111791,['51225']
4,0.3728153011091305,['51230']
4,0.08283576467908646,['51231']
4,0.09970986124501591,['51232']
4,0.05490189552583816,['51233']
3,0.061025281945879396,['51234']
4,0.0537567748056901,['51235']
5,0.46804007531506675,['51240']
5,0.10490921738035715,['51241']
5,0.13396561830093787,['51242']
5,0.06334504420783707,['51243']
4,0.07566484943770051,['51244']
5,0.05811635226445069,['51245']
5,0.2244208258136164,['51250']
5,0.07560663407596023,['51251']
5,0.07811390559555541,['51252']
5,0.05521457362329809,['51253']
4,0.055616013096599616,['51254']
5,0.06005844802444418,['51255']
5,0.33101019990264874,['51300']
5,0.31378347559906067,['51301']
5,0.31935240043050334,['51302']
5,0.30065619934352733,['51303']
4,0.3102374357566059,['51304']
5,0.28591893624603737,['51305']
5,0.15018818711876858,['51310']
5,0.032754516671128275,['51311']
5,0.04063693878307331,['51312']
5,0.019512158114343457,['51313']
4,0.02255434904425768,['51314']
5,0.018693489779901165,['51315']
5,0.2169600105317364,['51320']
5,0.044974835190851686,['51321']
5,0.05938094711752375,['51322']
5,0.024439141877979378,['51323']
4,0.030912449967747987,['51324']
5,0.021358295588368197,['51325']
4,0.10454999589345368,['51330']
4,0.015633375018307374,['51331']
4,0.01891452728920024,['51332']
4,0.00979400136052693,['51333']
3,0.011058642681261938,['51334']
4,0.00958772208421515,['51335']
5,0.1534488951495488,['51340']
5,0.019871848068990002,['51341']
5,0.02638987061727665,['51342']
5,0.011511039306248643,['51343']
4,0.013947521121499733,['51344']
5,0.010492423557773658,['51345']
5,0.052486710233708,['51350']
5,0.014092148896550003,['51351']
5,0.014610341032667775,['51352']
5,0.009935506382838556,['51353']
4,0.010070365320590937,['51354']
5,0.010928694426552149,['51355']
5,0.5631295667114273,['51400']
5,0.5339101366425765,['51401']
5,0.5470605273172497,['51402']
5,0.5190743166368114,['51403']
4,0.5310657748565891,['51404']
5,0.501985438609248,['51405']
5,0.29206603945053633,['51410']
5,0.06581190788679378,['51411']
5,0.08198089279475167,['51412']
5,0.03924674786581722,['51413']
4,0.045581170037862676,['51414']
5,0.03820679337892005,['51415']
5,0.38963427148558183,['51420']
5,0.08929729031812199,['51421']
5,0.11743808200155043,['51422']
5,0.04915899996686198,['51423']
4,0.06053276872453571,['51424']
5,0.043212745960416896,['51425']
4,0.20451166301473964,['51430']
4,0.03126586750731874,['51431']
4,0.038011015989644195,['51432']
4,0.019942601391147338,['51433']
3,0.02242622490665122,['51434']
4,0.019538217174828464,['51435']
5,0.28913594768525047,['51440']
5,0.03994822153647136,['51441']
5,0.05270044473039684,['51442']
5,0.02328385993180591,['51443']
4,0.027986120221455097,['51444']
5,0.02110720670887439,['51445']
5,0.11028215217741406,['51450']
5,0.028851817186053254,['51451']
